t,t_wall,ax,ay,gravity,gx,gy,psi_dot,delta_dot,t_rel,v0_kmh
723.7361453901976,1781612389.2883902,2.0127029418945312,0.007774845231324434,9.811633110046387,9.57923384703463e-06,2.5426152205909602e-05,5.011642133467831e-05,0.0,2.8000000000000003,60
723.7461453899741,1781612389.2994964,2.015995502471924,-0.0014511093031615019,9.81160831451416,1.790210149010818e-06,2.536493593652267e-05,5.494187644217163e-05,0.0,2.81,60
723.7561453897506,1781612389.3097394,2.014793872833252,-0.0006926931673660874,9.811603546142578,-5.050682375440374e-06,2.5207718863384798e-05,5.976559259579517e-05,0.0,2.82,60
723.7661453895271,1781612389.3200378,2.0175414085388184,-0.0010601329850032926,9.811565399169922,-1.0052917787106708e-05,2.5118692065007053e-05,6.460023723775521e-05,0.0,2.83,60
723.7761453893036,1781612389.3305564,2.005676031112671,0.007634662091732025,9.811675071716309,9.421098184247967e-06,2.539309389248956e-05,4.957304190611467e-05,0.0,2.84,60
723.78614538908,1781612389.3410642,2.008887529373169,-0.0014418340288102627,9.811601638793945,2.1415853552753106e-06,2.542591937526595e-05,5.4386109695769846e-05,0.0,2.85,60
723.7961453888565,1781612389.3515615,2.007751941680908,-0.0006145397201180458,9.811562538146973,-4.093768438906409e-06,2.519834197300952e-05,5.914470602874644e-05,0.0,2.86,60
723.806145388633,1781612389.3616447,2.0102145671844482,-7.882973295636475e-05,9.811569213867188,-9.093317203223705e-06,2.5197652576025575e-05,6.393176590790972e-05,0.0,2.87,60
723.8161453884095,1781612389.3718736,1.999114990234375,0.00543986726552248,9.81160831451416,1.0382958862464875e-05,2.5244411517633125e-05,4.9207104893866926e-05,0.0,2.88,60
723.826145388186,1781612389.382388,2.001569986343384,-0.00028957120957784355,9.811604499816895,3.1016520551929716e-06,2.516831227694638e-05,5.3973362810211256e-05,0.0,2.89,60
723.8361453879625,1781612389.3925664,2.00065279006958,-0.0006596714956685901,9.811594009399414,-3.47113245879882e-06,2.527413198549766e-05,5.8784615248441696e-05,0.0,2.9,60
723.8461453877389,1781612389.4022071,2.003122329711914,-0.0002681345213204622,9.81160831451416,-8.9311579358764e-06,2.5462220946792513e-05,6.357156235026196e-05,0.0,2.91,60
723.8561453875154,1781612389.4117165,1.9919077157974243,-0.0013201449764892459,9.811566352844238,-1.2241389413247816e-05,2.534503255446907e-05,6.837124965386465e-05,0.0,2.92,60
723.8661453872919,1781612389.4218285,1.9951118230819702,0.007011135574430227,9.811532020568848,9.79507967713289e-06,2.5288733013439924e-05,5.28039745404385e-05,0.0,2.93,60
723.8761453870684,1781612389.4329245,1.9965863227844238,-0.00031696222140453756,9.811582565307617,3.933843345294008e-06,2.527869764890056e-05,5.759653868153691e-05,0.0,2.94,60
723.8861453868449,1781612389.4424212,1.9878872632980347,-0.0014222732279449701,9.811616897583008,-1.7707596953187021e-06,2.5288154574809596e-05,6.237081106519327e-05,0.0,2.95,60
723.8961453866214,1781612389.4529374,1.989669919013977,-0.00032229063799604774,9.81153392791748,-6.318156920315232e-06,2.515923188184388e-05,6.717469659633934e-05,0.0,2.96,60
723.9061453863978,1781612389.4634483,1.9918153285980225,0.006540087517350912,9.811568260192871,1.3697337635676377e-05,2.4870241759344935e-05,5.1696926675504074e-05,0.0,2.97,60
723.9161453861743,1781612389.4729526,1.9819576740264893,-0.00010520230716792867,9.81157112121582,5.871210760233225e-06,2.479249087627977e-05,5.648282603942789e-05,0.0,2.98,60
723.9261453859508,1781612389.4834654,1.9843605756759644,-0.0005316729657351971,9.811661720275879,-1.5130863175727427e-06,2.4807042791508138e-05,6.128077075118199e-05,0.0,2.99,60
723.9361453857273,1781612389.4937804,1.9865788221359253,-0.0013433072017505765,9.811603546142578,-7.323576937778853e-06,2.480390503478702e-05,6.605647649848834e-05,0.0,3.0,60
723.9461453855038,1781612389.5046296,1.9772520065307617,0.006633585784584284,9.811663627624512,1.2005651115032379e-05,2.494993714208249e-05,5.0688024202827364e-05,0.0,3.0100000000000002,60
723.9561453852803,1781612389.5149174,1.978696346282959,-0.0003859665594063699,9.811503410339355,3.3666626677586464e-06,2.462770316924434e-05,5.542390499613248e-05,0.0,3.02,60
723.9661453850567,1781612389.524424,1.977717638015747,-0.0007165806018747389,9.811573028564453,-4.369903763290495e-06,2.459386632835958e-05,6.016670158714987e-05,0.0,3.0300000000000002,60
723.9761453848332,1781612389.5354795,1.9803253412246704,-0.001361953909508884,9.811558723449707,-1.0313314305676613e-05,2.4493938326486386e-05,6.49061257718131e-05,0.0,3.04,60
723.9861453846097,1781612389.5458515,1.9688509702682495,0.007889032363891602,9.811610221862793,9.002132173918653e-06,2.463780765538104e-05,4.962951425113715e-05,0.0,3.0500000000000003,60
723.9961453843862,1781612389.5551941,1.9719406366348267,-0.001499517005868256,9.811598777770996,1.1135367685710662e-06,2.4895702154026367e-05,5.436625724541955e-05,0.0,3.06,60
724.0061453841627,1781612389.5657156,1.9707776308059692,-0.0006764217396266758,9.811534881591797,-5.811196388094686e-06,2.488103200448677e-05,5.908184903091751e-05,0.0,3.0700000000000003,60
724.0161453839391,1781612389.5767648,1.9731602668762207,0.00015239232743624598,9.811558723449707,-1.088716908270726e-05,2.4941495212260634e-05,6.384699372574687e-05,0.0,3.08,60
724.0261453837156,1781612389.5867977,1.9622772932052612,0.005311281885951757,9.81159496307373,8.83118718775222e-06,2.49898021138506e-05,4.8833298933459446e-05,0.0,3.09,60
724.0361453834921,1781612389.5971968,1.9651403427124023,-0.0005091603961773217,9.811552047729492,2.1367975477915024e-06,2.5013579943333752e-05,5.357505870051682e-05,0.0,3.1,60
724.0461453832686,1781612389.6077785,1.963035225868225,-0.00028374811518006027,9.811568260192871,-4.451746917766286e-06,2.509714431653265e-05,5.829011934110895e-05,0.0,3.11,60
724.0561453830451,1781612389.6169076,1.9666703939437866,-0.0002402585669187829,9.811569213867188,-9.580035111866891e-06,2.4998191292979755e-05,6.301516987150535e-05,0.0,3.12,60
724.0661453828216,1781612389.6274135,1.9552956819534302,0.0054395562037825584,9.811541557312012,1.0121877494384535e-05,2.512543142074719e-05,4.8065332521218807e-05,0.0,3.13,60
724.076145382598,1781612389.6387239,1.958214282989502,-0.0005047336453571916,9.811566352844238,3.384233878023224e-06,2.4994678824441507e-05,5.2826962928520516e-05,0.0,3.14,60
724.0861453823745,1781612389.648381,1.9560037851333618,-0.00024022698926273733,9.811601638793945,-3.0721560051460983e-06,2.485528057150077e-05,5.756918471888639e-05,0.0,3.15,60
724.096145382151,1781612389.6588855,1.9597197771072388,-0.0005289962282404304,9.811541557312012,-8.433654329564888e-06,2.4481503714923747e-05,6.228193524293602e-05,0.0,3.16,60
724.1061453819275,1781612389.6693954,1.9484130144119263,0.0056433044373989105,9.811543464660645,1.1135096428915858e-05,2.4298518837895244e-05,4.742145029013045e-05,0.0,3.17,60
724.116145381704,1781612389.678898,1.9512791633605957,-0.0005784237291663885,9.811588287353516,3.3674891710688826e-06,2.4119804947986268e-05,5.2138366299914196e-05,0.0,3.18,60
724.1261453814805,1781612389.6884053,1.9490644931793213,-0.00028576565091498196,9.81159782409668,-3.4587637856020592e-06,2.4001199562917463e-05,5.686596341547556e-05,0.0,3.19,60
724.1361453812569,1781612389.6984096,1.9526287317276,-0.0005115721141919494,9.811568260192871,-9.128638339461759e-06,2.4076180125121027e-05,6.162909994600341e-05,0.0,3.2,60
724.1461453810334,1781612389.708499,1.9417396783828735,0.006499950774013996,9.811614990234375,1.0114392352988943e-05,2.432808105368167e-05,4.682740109274164e-05,0.0,3.21,60
724.1561453808099,1781612389.719016,1.9439127445220947,-0.0003843287704512477,9.811542510986328,2.4669302547408734e-06,2.4566896172473207e-05,5.156308179721236e-05,0.0,3.22,60
724.1661453805864,1781612389.7295232,1.9423890113830566,-0.0013503599911928177,9.811596870422363,-4.258299213688588e-06,2.4654451408423483e-05,5.629438965115696e-05,0.0,3.23,60
