t,t_wall,ax,ay,gravity,gx,gy,psi_dot,delta_dot,t_rel,steer_input,speed_kmh
756.759337419644,1781615297.6269152,0.7710209488868713,0.6769137978553772,10.001264572143555,-0.17938172817230225,-9.995835716836154e-05,0.1165555790066719,-1.8872377150987385,0.56,0.12837744392288372,60.0
756.7693374194205,1781615297.6375208,0.7491170763969421,0.4956587255001068,9.956991195678711,-0.1732092946767807,0.0003731476026587188,0.10172431170940399,-1.9196669715953698,0.5700000000000001,0.10918077420693002,60.0
756.779337419197,1781615297.6465209,0.7265141606330872,0.34409433603286743,9.91541862487793,-0.1648710072040558,0.0007366229547187686,0.08784008771181107,-1.9472469827177443,0.58,0.08970830437975258,60.0
756.7893374189734,1781615297.6565654,0.7060304284095764,0.21928037703037262,9.877659797668457,-0.15447981655597687,0.0010029205586761236,0.07505297660827637,-1.9699080789642054,0.59,0.07000922359011053,60.0
756.7993374187499,1781615297.6665683,0.6857391595840454,0.12622924149036407,9.844438552856445,-0.14217348396778107,0.0011857025092467666,0.06349913775920868,-1.987593016438871,0.6,0.050133293425721814,60.0
756.8093374185264,1781615297.6756291,0.6684914827346802,0.062326475977897644,9.816173553466797,-0.12811264395713806,0.0012987396912649274,0.053300533443689346,-2.00025712145486,0.61,0.030130722211173216,60.0
756.8193374183029,1781615297.685141,0.6505917310714722,0.032577164471149445,9.793082237243652,-0.11247675865888596,0.0013557298807427287,0.044563982635736465,-2.0078684033838092,0.62,0.010052038177335125,60.0
756.8293374180794,1781615297.6956558,0.6353169083595276,0.016587909311056137,9.775032997131348,-0.09564036875963211,0.0013707863399758935,0.0373142808675766,-2.0104076354670153,0.63,-0.010052038177335028,60.0
756.8393374178559,1781615297.7068884,0.619109034538269,-0.08619356155395508,9.761075019836426,-0.07898198068141937,0.0013623867416754365,0.03115604631602764,-2.0078684033838092,0.64,-0.03013072221117312,60.0
756.8493374176323,1781615297.7169063,0.6028472781181335,-0.24844148755073547,9.750982284545898,-0.06356685608625412,0.001349377678707242,0.025586066767573357,-2.00025712145486,0.65,-0.05013329342572172,60.0
756.8593374174088,1781615297.7259097,0.5876618027687073,-0.4409666359424591,9.74448013305664,-0.05006999894976616,0.0013491446152329445,0.020127255469560623,-1.9875930164388724,0.66,-0.07000922359011044,60.0
756.8693374171853,1781615297.7353446,0.5702047348022461,-0.6476340293884277,9.741253852844238,-0.03890424594283104,0.0013770217774435878,0.014368932694196701,-1.969908078964204,0.67,-0.08970830437975248,60.0
756.8793374169618,1781615297.745859,0.5528854131698608,-0.8662380576133728,9.740650177001953,-0.030296828597784042,0.001445746049284935,0.007980008609592915,-1.947246982717761,0.68,-0.10918077420693009,60.0
756.8893374167383,1781615297.7565389,0.533376932144165,-1.0931373834609985,9.742181777954102,-0.024334996938705444,0.001565345679409802,0.0007079359493218362,-1.9196669715953711,0.6900000000000001,-0.1283774439228838,60.0
756.8993374165148,1781615297.7655504,0.5124854445457458,-1.3287135362625122,9.745260238647461,-0.020996905863285065,0.00174328766297549,-0.0076277111656963825,-1.8872377150987523,0.7000000000000001,-0.14724982107387133,60.0
756.9093374162912,1781615297.7755866,0.4889009892940521,-1.5709322690963745,9.74934196472168,-0.020173830911517143,0.0019844539929181337,-0.01714334823191166,-1.8500411323442127,0.71,-0.16575023239731346,60.0
756.9193374160677,1781615297.78468,0.46376729011535645,-1.8267290592193604,9.753863334655762,-0.021688615903258324,0.002291638869792223,-0.027899891138076782,-1.8081711851281657,0.72,-0.1838319442485951,60.0
756.9293374158442,1781615297.795704,0.43355587124824524,-2.0859203338623047,9.758584976196289,-0.02530696615576744,0.002668352797627449,-0.039911456406116486,-1.7617336405709172,0.73,-0.20144928065430429,60.0
756.9393374156207,1781615297.8058457,0.4029146432876587,-2.3597359657287598,9.762696266174316,-0.030753256753087044,0.0031132518779486418,-0.05315135046839714,-1.7108458039403334,0.74,-0.21855773869370762,60.0
756.9493374153972,1781615297.814922,0.3676556348800659,-2.636124849319458,9.765888214111328,-0.03771866112947464,0.0036233786959201097,-0.0675593689084053,-1.6556362223281607,0.75,-0.23511410091698923,60.0
756.9593374151736,1781615297.8269284,0.3315485119819641,-2.92156720161438,9.767797470092773,-0.04587406665086746,0.0041945879347622395,-0.083046093583107,-1.5962443599290914,0.76,-0.25107654451628014,60.0
756.9693374149501,1781615297.8369308,0.2929075062274933,-3.2101757526397705,9.768143653869629,-0.05487733706831932,0.0048215314745903015,-0.09949871152639389,-1.5328202457420448,0.77,-0.2664047469737006,60.0
756.9793374147266,1781615297.8450387,0.2788432240486145,-3.0442118644714355,9.76613712310791,-0.05976961925625801,0.005371106322854757,-0.11493732780218124,-1.4655240945839032,0.78,-0.2810599879195396,60.0
756.9893374145031,1781615297.8550482,0.24877695739269257,-3.2734217643737793,9.763382911682129,-0.06435666978359222,0.0059172469191253185,-0.12999150156974792,-1.3945259023730006,0.79,-0.29500524694326963,60.0
756.9993374142796,1781615297.865553,0.22069448232650757,-3.5021040439605713,9.75989818572998,-0.06855399906635284,0.006457168608903885,-0.14469675719738007,-1.3200050167046118,0.8,-0.30820529711031575,60.0
757.0093374140561,1781615297.876607,0.1906600147485733,-3.7183122634887695,9.755778312683105,-0.07227444648742676,0.00698744086548686,-0.15907011926174164,-1.242149683803484,0.81,-0.3206267939483506,60.0
757.0193374138325,1781615297.886756,0.1636675000190735,-3.93233060836792,9.750954627990723,-0.07543263584375381,0.007504240609705448,-0.17311042547225952,-1.1611565729974516,0.8200000000000001,-0.3322383596783251,60.0
757.029337413609,1781615297.8976936,0.135862335562706,-4.132737636566162,9.745580673217773,-0.07794763892889023,0.008002973161637783,-0.18680305778980255,-1.0772302799135935,0.8300000000000001,-0.34301066247746104,60.0
757.0393374133855,1781615297.9056938,0.11026405543088913,-4.325962066650391,9.739662170410156,-0.07974711060523987,0.00847858376801014,-0.20012132823467255,-0.9905828096520353,0.84,-0.3529164905739814,60.0
757.049337413162,1781615297.915928,0.08746103942394257,-4.50780725479126,9.733367919921875,-0.08076726645231247,0.008925659582018852,-0.21302931010723114,-0.9014330412426386,0.85,-0.3619308209864078,60.0
757.0593374129385,1781615297.9254034,0.06372451037168503,-4.676802635192871,9.742755889892578,-0.08104725182056427,0.009443344548344612,-0.22548344731330872,-0.8100061747375487,0.86,-0.37003088273378326,60.0
757.069337412715,1781615297.935911,0.04186593368649483,-4.834616661071777,9.77112102508545,-0.08066488802433014,0.010153519921004772,-0.23743724822998047,-0.716533162336247,0.87,-0.37719621435714573,60.0
757.0793374124914,1781615297.945416,0.021959803998470306,-4.979632377624512,9.811675071716309,-0.07968320697546005,0.011134009808301926,-0.24884271621704102,-0.6212501249804658,0.88,-0.3834087156069504,60.0
757.0893374122679,1781615297.955425,0.0028156244661659002,-5.103346347808838,9.860930442810059,-0.07816784828901291,0.012439808808267117,-0.25965017080307007,-0.52439775589192,0.89,-0.3886526931658696,60.0
757.0993374120444,1781615297.9649308,-0.010787543840706348,-5.213767051696777,9.90578556060791,-0.07612713426351547,0.014041196554899216,-0.2698074281215668,-0.42622071256059324,0.9,-0.3929149002914755,60.0
757.1093374118209,1781615297.9769495,-0.0200070571154356,-5.303369522094727,9.933025360107422,-0.07349836081266403,0.015819206833839417,-0.279260516166687,-0.32696699871849755,0.91,-0.3961845702786605,60.0
757.1193374115974,1781615297.9874558,-0.02526286244392395,-5.371751308441162,9.943471908569336,-0.07023227959871292,0.01765851117670536,-0.2879525125026703,-0.2268873378608538,0.92,-0.39845344365726904,60.0
757.1293374113739,1781615297.9964635,-0.02291535958647728,-5.426970958709717,9.937947273254395,-0.06628888845443726,0.019449932500720024,-0.29582637548446655,-0.1262345398966691,0.93,-0.3997157890562357,60.0
757.1393374111503,1781615298.0067952,-0.019096575677394867,-5.459803104400635,9.918201446533203,-0.061636097729206085,0.021092168986797333,-0.30282875895500183,-0.02526286252907406,0.9400000000000001,-0.39996841768152647,60.0
757.1493374109268,1781615298.016721,-0.008769422769546509,-5.477242469787598,9.88565444946289,-0.0562511570751667,0.022493720054626465,-0.3089108467102051,0.075772631021781,0.9500000000000001,-0.39921069137130866,60.0
757.1593374107033,1781615298.0267346,0.00421120272949338,-5.477164268493652,9.842187881469727,-0.05011874437332153,0.023573633283376694,-0.314029723405838,0.1766167163305299,0.96,-0.39744452420800336,60.0
757.1693374104798,1781615298.0364935,0.020642945542931557,-5.4612250328063965,9.789639472961426,-0.04323243722319603,0.024262672290205956,-0.3181493282318115,0.27701465248560764,0.97,-0.3946743776831473,60.0
757.1793374102563,1781615298.0489187,0.04039478302001953,-5.4285125732421875,9.729966163635254,-0.03559516742825508,0.02450374886393547,-0.3212423026561737,0.37671282558698893,0.98,-0.3909072494272774,60.0
757.1893374100327,1781615298.0550034,0.061389900743961334,-5.3805999755859375,9.665157318115234,-0.027219133451581,0.024252256378531456,-0.3232893943786621,0.4754593893967707,0.99,-0.3861526555333097,60.0
757.1993374098092,1781615298.0665088,0.08446646481752396,-5.315139293670654,9.597079277038574,-0.018127696588635445,0.023476189002394676,-0.3242805004119873,0.5730049015248206,1.0,-0.3804226065180615,60.0
757.2093374095857,1781615298.0750132,0.10763349384069443,-5.23881721496582,9.527533531188965,-0.008355507627129555,0.02215576171875,-0.32421451807022095,0.669102953541667,1.01,-0.3737315769826448,60.0
757.2193374093622,1781615298.0915732,0.13239461183547974,-5.147212505340576,9.458210945129395,0.0020526829175651073,0.020283283665776253,-0.32310056686401367,0.7635107934277741,1.02,-0.36609646904836707,60.0
757.2293374091387,1781615298.0996425,0.15650659799575806,-5.046067714691162,9.390769004821777,0.01303958147764206,0.01786244846880436,-0.3209577798843384,0.8559899387861558,1.03,-0.3575365696605055,60.0
757.2393374089152,1781615298.1101499,0.16045324504375458,-5.123684883117676,9.339423179626465,0.02249085158109665,0.015089537017047405,-0.31863105297088623,0.9463067792695179,1.04,-0.34807350186781033,60.0
757.2493374086916,1781615298.1206725,0.21384316682815552,-4.608754634857178,9.267200469970703,0.0364554226398468,0.011548401787877083,-0.31405478715896606,1.0342331667004323,1.05,-0.337731170200806,60.0
757.2593374084681,1781615298.1298218,0.2588362693786621,-4.229233264923096,9.184601783752441,0.05344071239233017,0.007204651832580566,-0.30708760023117065,1.1195469913932332,1.06,-0.3265357002868737,60.0
