t,t_wall,ax,ay,gravity,gx,gy,psi_dot,delta_dot,t_rel,v0_kmh
703.089338619262,1781615243.1874816,2.5900256633758545,-0.006276462692767382,9.846578598022461,-1.9504199372022413e-05,0.0003155021113343537,-0.0004555817286018282,0.0,3.29,30
703.0993386190385,1781615243.2006454,2.583585500717163,-0.0005645919591188431,9.847359657287598,2.8238257073098794e-05,0.00034385386970825493,-0.00044146939762867987,0.0,3.3000000000000003,30
703.109338618815,1781615243.211175,2.5756874084472656,-0.00542396679520607,9.847673416137695,1.1782714864239097e-05,0.0003825829771813005,-0.0004418838943820447,0.0,3.31,30
703.1193386185914,1781615243.221903,2.5692758560180664,-0.006475404370576143,9.847723007202148,-5.056120926383301e-07,0.0004287050396669656,-0.00044478802010416985,0.0,3.3200000000000003,30
703.1293386183679,1781615243.2334318,2.562504529953003,-0.00632983585819602,9.847468376159668,-9.751320249051787e-06,0.0004796598805114627,-0.00044898490887135267,0.0,3.33,30
703.1393386181444,1781615243.2449472,2.5563547611236572,-0.006331442855298519,9.847057342529297,-1.671361860644538e-05,0.0005333908484317362,-0.0004537366039585322,0.0,3.34,30
703.1493386179209,1781615243.260969,2.548485040664673,-0.0047928085550665855,9.846482276916504,-2.198212496296037e-05,0.0005880322423763573,-0.00045869522728025913,0.0,3.35,30
703.1593386176974,1781615243.2734911,2.542116165161133,-0.0004597471561282873,9.845865249633789,2.712723653530702e-05,0.0006422114674933255,-0.0004436610033735633,0.0,3.36,30
703.1693386174738,1781615243.2850144,2.536072254180908,-0.008162032812833786,9.845158576965332,1.2028775927319657e-05,0.0006948864902369678,-0.00044282840099185705,0.0,3.37,30
703.1793386172503,1781615243.294521,2.5283989906311035,-0.00506995664909482,9.844483375549316,1.4645023611592478e-06,0.0007453307043761015,-0.0004449539992492646,0.0,3.38,30
703.1893386170268,1781615243.307543,2.522825002670288,-0.006411861628293991,9.843823432922363,-6.397778633981943e-06,0.0007927865954115987,-0.00044835012522526085,0.0,3.39,30
703.1993386168033,1781615243.3175535,2.514885902404785,-0.006065275985747576,9.843265533447266,-1.2243625860719476e-05,0.000837061379570514,-0.0004522746312431991,0.0,3.4,30
703.2093386165798,1781615243.3270588,2.5093839168548584,-0.006253415253013372,9.842750549316406,-1.6502763173775747e-05,0.0008778308983892202,-0.00045627536019310355,0.0,3.41,30
703.2193386163563,1781615243.3360586,2.502156972885132,-0.006098052021116018,9.842325210571289,-1.9423732737777755e-05,0.0009150168625637889,-0.0004602920089382678,0.0,3.42,30
703.2293386161327,1781615243.3493545,2.4949235916137695,0.0009446001495234668,9.841983795166016,3.1488034437643364e-05,0.0009485143818892539,-0.0004447417159099132,0.0,3.43,30
703.2393386159092,1781615243.357595,2.4893715381622314,-0.008080323226749897,9.841693878173828,1.8137870938517153e-05,0.0009784139692783356,-0.0004431784327607602,0.0,3.44,30
703.2493386156857,1781615243.3671002,2.481060266494751,-0.005423500202596188,9.852644920349121,7.95223459135741e-05,0.001078450120985508,-0.00043452272075228393,0.0,3.45,30
703.2593386154622,1781615243.3782172,2.475907564163208,-0.006401936057955027,9.838279724121094,6.187699182191864e-05,0.001081648631952703,-0.0004368324880488217,0.0,3.46,30
703.2693386152387,1781615243.386217,2.4692208766937256,-0.006209163926541805,9.838679313659668,4.666550739784725e-05,0.0010842654155567288,-0.0004405700310599059,0.0,3.47,30
703.2793386150151,1781615243.3978,2.462557315826416,-0.006114697549492121,9.83914566040039,3.3478740078862756e-05,0.0010865000076591969,-0.00044506904669106007,0.0,3.48,30
703.2893386147916,1781615243.4083214,2.4553871154785156,-0.00466197868809104,9.839656829833984,2.188212783948984e-05,0.0010885263327509165,-0.00044990473543293774,0.0,3.49,30
703.2993386145681,1781615243.4193525,2.4498112201690674,-0.006146549712866545,9.84022331237793,1.1664580597425811e-05,0.0010904461378231645,-0.0004544155381154269,0.0,3.5,30
